,Doanh thu thuần,Lợi nhuận gộp,LN thuần từ HĐKD,LNST thu nhập DN,LNST của CĐ cty mẹ,Tài sản ngắn hạn,Tổng tài sản,Nợ phải trả,Nợ ngắn hạn,Vốn chủ sở hữu,EPS 4 quý,BVPS cơ bản,P/E cơ bản,ROS,ROEA,ROAA
Năm 2016,"2,339","1,690",203,144,144,"3,511","10,504",860,860,"9,644",151.00,"10,151.00",,6.13,2.98,2.73
Năm 2017,"11,513","7,486","2,211","1,885","1,653","77,231","124,746",986,986,"123,760",150.00,"11,254.00",,16.38,2.48,2.44
Năm 2018,"19,667","12,688","2,952","2,444","2,320","57,329","165,111","28,876","8,049","136,234",193.00,"11,353.00",,12.43,1.78,1.60
Năm 2019,"66,023","13,423","5,227","3,709","3,637","70,590","163,204","23,260","4,773","139,944",303.00,"11,662.00",,5.62,2.63,2.22
Năm 2020,"19,316","6,569","6,889","10,086","10,069","95,044","174,785","24,756","9,100","150,029",839.00,"12,502.00",,52.22,6.94,5.96
Năm 2021,"564,375","39,046","52,187","41,692","37,765","249,187","443,791","14,708","14,616","429,083","1,180.00","13,409.00",0,7.39,13.04,12.21
Năm 2022,"548,678","32,730","20,931","17,866","15,119","297,023","641,268","42,349","29,150","598,919",363.00,"14,399.00",0,3.26,2.94,2.79
Năm 2023,"89,464","11,056","1,379",-882,"-1,587","296,144","636,877","45,589","35,287","591,287",-38.00,"14,216.00",-89.13,-0.99,-0.27,-0.25
Năm 2024,"80,590","10,529","5,844","4,869","4,369","480,948","771,273","176,788","166,653","594,484",104.00,"10,994.00",28.87,6.04,0.74,0.62
